step,loss,abs_alpha,abs_grad_alpha,grad_theta_norm
58.0,3.9340245723724365,0.0,0.0,0.0
59.0,4.042813777923584,0.0,0.0,0.0
60.0,4.143712043762207,0.0,0.0,0.0
61.0,4.236996173858643,0.0,0.0,0.0
62.0,4.082212448120117,0.0,0.0,0.0
63.0,3.932985305786133,0.0,0.0,0.0
64.0,4.028890609741211,0.0,0.0,0.0
65.0,4.043423175811768,0.0,0.0,0.0
66.0,4.029007911682129,0.0,0.0,0.0
67.0,4.011606693267822,0.0,0.0,0.0
68.0,3.9033987522125244,0.0,0.0,0.0
69.0,4.044426918029785,0.0,0.0,0.0
70.0,3.9162373542785645,0.0,0.0,0.0
71.0,4.011569023132324,0.0,0.0,0.0
72.0,4.035419940948486,0.0,0.0,0.0
73.0,4.022181987762451,0.0,0.0,0.0
74.0,4.2016215324401855,0.0,0.0,0.0
75.0,3.9271469116210938,0.0,0.0,0.0
76.0,4.205613136291504,0.0,0.0,0.0
77.0,3.915130138397217,0.0,0.0,0.0
78.0,4.098554611206055,0.0,0.0,0.0
79.0,4.030803680419922,0.0,0.0,0.0
80.0,4.145755290985107,0.0,0.0,0.0
81.0,4.0937395095825195,0.0,0.0,0.0
82.0,4.258927345275879,0.0,0.0,0.0
83.0,4.1834001541137695,0.0,0.0,0.0
84.0,3.9917526245117188,0.0,0.0,0.0
85.0,4.060103893280029,0.0,0.0,0.0
86.0,4.008654594421387,0.0,0.0,0.0
87.0,4.050685405731201,0.0,0.0,0.0
88.0,4.087271690368652,0.0,0.0,0.0
89.0,3.9231719970703125,0.0,0.0,0.0
90.0,4.097056865692139,0.0,0.0,0.0
91.0,3.9370017051696777,0.0,0.0,0.0
92.0,3.8325350284576416,0.0,0.0,0.0
93.0,3.851494073867798,0.0,0.0,0.0
94.0,4.354738712310791,0.0,0.0,0.0
95.0,3.824901819229126,0.0,0.0,0.0
96.0,4.037491321563721,0.0,0.0,0.0
97.0,4.024570941925049,0.0,0.0,0.0
98.0,4.169353485107422,0.0,0.0,0.0
99.0,4.172449111938477,0.0,0.0,0.0
100.0,3.9055254459381104,0.0,0.0,0.0
101.0,3.835010528564453,0.0,0.0,0.0
102.0,4.135529518127441,0.0,0.0,0.0
103.0,4.337266445159912,0.0,0.0,0.0
104.0,4.017847537994385,0.0,0.0,0.0
105.0,4.0191497802734375,0.0,0.0,0.0
106.0,4.179708003997803,0.0,0.0,0.0
107.0,3.941150426864624,0.0,0.0,0.0
108.0,3.8828225135803223,0.0,0.0,0.0
109.0,4.078215599060059,0.0,0.0,0.0
110.0,3.7677361965179443,0.0,0.0,0.0
111.0,4.064675807952881,0.0,0.0,0.0
112.0,4.0888566970825195,0.0,0.0,0.0
113.0,3.9952235221862793,0.0,0.0,0.0
114.0,4.149344444274902,0.0,0.0,0.0
115.0,4.310629844665527,0.0,0.0,0.0
116.0,3.8034286499023438,0.0,0.0,0.0
117.0,3.9462332725524902,0.0,0.0,0.0
118.0,4.243876934051514,0.0,0.0,0.0
119.0,3.9257969856262207,0.0,0.0,0.0
120.0,3.9781038761138916,0.0,0.0,0.0
121.0,3.9330358505249023,0.0,0.0,0.0
122.0,4.054731845855713,0.0,0.0,0.0
123.0,4.398369789123535,0.0,0.0,0.0
124.0,4.140863418579102,0.0,0.0,0.0
125.0,4.066949844360352,0.0,0.0,0.0
126.0,3.9720957279205322,0.0,0.0,0.0
127.0,3.914858818054199,0.0,0.0,0.0
128.0,3.702101707458496,0.0,0.0,0.0
129.0,4.0695576667785645,0.0,0.0,0.0
130.0,4.038355827331543,0.0,0.0,0.0
131.0,4.362456321716309,0.0,0.0,0.0
132.0,4.054722309112549,0.0,0.0,0.0
133.0,4.013119697570801,0.0,0.0,0.0
134.0,4.144744396209717,0.0,0.0,0.0
135.0,4.089357376098633,0.0,0.0,0.0
136.0,4.068349361419678,0.0,0.0,0.0
137.0,3.9516849517822266,0.0,0.0,0.0
138.0,4.161155700683594,0.0,0.0,0.0
139.0,4.019388675689697,0.0,0.0,0.0
140.0,4.119034290313721,0.0,0.0,0.0
141.0,3.7973880767822266,0.0,0.0,0.0
142.0,4.0501909255981445,0.0,0.0,0.0
143.0,4.090853691101074,0.0,0.0,0.0
144.0,4.164524078369141,0.0,0.0,0.0
145.0,4.078750133514404,0.0,0.0,0.0
146.0,4.107294082641602,0.0,0.0,0.0
147.0,3.842456817626953,0.0,0.0,0.0
148.0,4.001937389373779,0.0,0.0,0.0
149.0,3.9414291381835938,0.0,0.0,0.0
150.0,4.356698989868164,0.0,0.0,0.0
151.0,4.175442218780518,0.0,0.0,0.0
152.0,3.9211018085479736,0.0,0.0,0.0
153.0,4.0518975257873535,0.0,0.0,0.0
154.0,3.94543194770813,0.0,0.0,0.0
155.0,3.8195314407348633,0.0,0.0,0.0
156.0,4.239409446716309,0.0,0.0,0.0
157.0,3.8556692600250244,0.0,0.0,0.0
158.0,3.956681489944458,0.0,0.0,0.0
159.0,3.8517873287200928,0.0,0.0,0.0
160.0,4.182218551635742,0.0,0.0,0.0
161.0,3.797123670578003,0.0,0.0,0.0
162.0,4.030206680297852,0.0,0.0,0.0
163.0,4.042082786560059,0.0,0.0,0.0
164.0,3.9434008598327637,0.0,0.0,0.0
165.0,4.138790130615234,0.0,0.0,0.0
166.0,3.9057140350341797,0.0,0.0,0.0
167.0,4.07778263092041,0.0,0.0,0.0
168.0,3.9843974113464355,0.0,0.0,0.0
169.0,4.02536153793335,0.0,0.0,0.0
170.0,4.034029960632324,0.0,0.0,0.0
171.0,3.984384298324585,0.0,0.0,0.0
172.0,4.238022804260254,0.0,0.0,0.0
173.0,3.940570116043091,0.0,0.0,0.0
174.0,4.1222758293151855,0.0,0.0,0.0
175.0,3.956907033920288,0.0,0.0,0.0
176.0,3.818387746810913,0.0,0.0,0.0
177.0,4.188848972320557,0.0,0.0,0.0
178.0,3.997292995452881,0.0,0.0,0.0
179.0,4.152008533477783,0.0,0.0,0.0
180.0,4.040345668792725,0.0,0.0,0.0
181.0,3.8444766998291016,0.0,0.0,0.0
182.0,4.365146636962891,0.0,0.0,0.0
183.0,3.9660727977752686,0.0,0.0,0.0
184.0,3.982450008392334,0.0,0.0,0.0
185.0,3.889357805252075,0.0,0.0,0.0
186.0,4.258883476257324,0.0,0.0,0.0
187.0,4.0484442710876465,0.0,0.0,0.0
188.0,4.209867000579834,0.0,0.0,0.0
189.0,4.016421794891357,0.0,0.0,0.0
190.0,3.889828681945801,0.0,0.0,0.0
191.0,4.048213481903076,0.0,0.0,0.0
192.0,3.9642553329467773,0.0,0.0,0.0
193.0,4.029796600341797,0.0,0.0,0.0
194.0,4.13519287109375,0.0,0.0,0.0
195.0,4.02689266204834,0.0,0.0,0.0
196.0,3.8807451725006104,0.0,0.0,0.0
197.0,4.314961910247803,0.0,0.0,0.0
198.0,4.23881196975708,0.0,0.0,0.0
199.0,4.076194763183594,0.0,0.0,0.0
200.0,3.9493401050567627,0.0,0.0,0.0
201.0,4.071301460266113,0.0,0.0,0.0
202.0,4.1104416847229,0.0,0.0,0.0
203.0,3.804670810699463,0.0,0.0,0.0
204.0,3.76192045211792,0.0,0.0,0.0
205.0,3.9450976848602295,0.0,0.0,0.0
206.0,3.933432102203369,0.0,0.0,0.0
207.0,4.04868745803833,0.0,0.0,0.0
208.0,3.890519618988037,0.0,0.0,0.0
209.0,3.977679491043091,0.0,0.0,0.0
210.0,3.972308397293091,0.0,0.0,0.0
211.0,4.0379204750061035,0.0,0.0,0.0
212.0,4.1554646492004395,0.0,0.0,0.0
213.0,4.001497268676758,0.0,0.0,0.0
214.0,3.947490930557251,0.0,0.0,0.0
215.0,4.118344306945801,0.0,0.0,0.0
216.0,4.146070957183838,0.0,0.0,0.0
217.0,3.9898264408111572,0.0,0.0,0.0
218.0,4.081603527069092,0.0,0.0,0.0
219.0,4.1042890548706055,0.0,0.0,0.0
220.0,4.091365814208984,0.0,0.0,0.0
221.0,3.885444402694702,0.0,0.0,0.0
222.0,3.7949788570404053,0.0,0.0,0.0
223.0,3.817861795425415,0.0,0.0,0.0
224.0,3.863913059234619,0.0,0.0,0.0
225.0,3.8391940593719482,0.0,0.0,0.0
226.0,3.9713363647460938,0.0,0.0,0.0
227.0,3.8438479900360107,0.0,0.0,0.0
228.0,4.054636478424072,0.0,0.0,0.0
229.0,4.382411956787109,0.0,0.0,0.0
230.0,4.127862453460693,0.0,0.0,0.0
231.0,3.8617770671844482,0.0,0.0,0.0
232.0,4.0248517990112305,0.0,0.0,0.0
233.0,4.115450382232666,0.0,0.0,0.0
234.0,4.086903095245361,0.0,0.0,0.0
235.0,3.944916248321533,0.0,0.0,0.0
236.0,3.8796145915985107,0.0,0.0,0.0
237.0,4.1389875411987305,0.0,0.0,0.0
238.0,4.229227542877197,0.0,0.0,0.0
239.0,3.99625301361084,0.0,0.0,0.0
240.0,3.9416186809539795,0.0,0.0,0.0
241.0,4.082358360290527,0.0,0.0,0.0
242.0,3.9446983337402344,0.0,0.0,0.0
243.0,4.160166263580322,0.0,0.0,0.0
244.0,4.105451583862305,0.0,0.0,0.0
245.0,4.012511253356934,0.0,0.0,0.0
246.0,4.084527015686035,0.0,0.0,0.0
247.0,3.9806504249572754,0.0,0.0,0.0
248.0,3.9686062335968018,0.0,0.0,0.0
249.0,4.017053604125977,0.0,0.0,0.0
250.0,3.9048917293548584,0.0,0.0,0.0
251.0,3.9255263805389404,0.0,0.0,0.0
252.0,3.919067144393921,0.0,0.0,0.0
253.0,3.7945234775543213,0.0,0.0,0.0
254.0,3.89284610748291,0.0,0.0,0.0
255.0,3.9826643466949463,0.0,0.0,0.0
256.0,4.04581356048584,0.0,0.0,0.0
257.0,4.009451389312744,0.0,0.0,0.0
258.0,3.8851335048675537,0.0,0.0,0.0
259.0,4.103836536407471,0.0,0.0,0.0
260.0,3.8898580074310303,0.0,0.0,0.0
261.0,4.013672828674316,0.0,0.0,0.0
262.0,3.7859256267547607,0.0,0.0,0.0
263.0,3.936882734298706,0.0,0.0,0.0
264.0,3.9450719356536865,0.0,0.0,0.0
265.0,4.045011043548584,0.0,0.0,0.0
266.0,3.9647128582000732,0.0,0.0,0.0
267.0,4.0048298835754395,0.0,0.0,0.0
268.0,4.074326992034912,0.0,0.0,0.0
269.0,4.031350135803223,0.0,0.0,0.0
270.0,3.947908639907837,0.0,0.0,0.0
271.0,3.7114391326904297,0.0,0.0,0.0
272.0,4.098171234130859,0.0,0.0,0.0
273.0,3.9962775707244873,0.0,0.0,0.0
274.0,4.1034417152404785,0.0,0.0,0.0
275.0,3.867213010787964,0.0,0.0,0.0
276.0,4.078558444976807,0.0,0.0,0.0
277.0,3.9478728771209717,0.0,0.0,0.0
278.0,3.9755735397338867,0.0,0.0,0.0
279.0,4.037957191467285,0.0,0.0,0.0
280.0,4.053985118865967,0.0,0.0,0.0
281.0,3.922837018966675,0.0,0.0,0.0
282.0,3.7313179969787598,0.0,0.0,0.0
283.0,4.121988773345947,0.0,0.0,0.0
284.0,4.012221813201904,0.0,0.0,0.0
285.0,3.8937411308288574,0.0,0.0,0.0
286.0,3.9863598346710205,0.0,0.0,0.0
287.0,3.968003511428833,0.0,0.0,0.0
288.0,3.7807655334472656,0.0,0.0,0.0
289.0,3.9767720699310303,0.0,0.0,0.0
290.0,4.066122055053711,0.0,0.0,0.0
291.0,3.957935333251953,0.0,0.0,0.0
292.0,4.008173942565918,0.0,0.0,0.0
293.0,4.182370185852051,0.0,0.0,0.0
294.0,4.067872047424316,0.0,0.0,0.0
295.0,4.099586486816406,0.0,0.0,0.0
296.0,3.9650983810424805,0.0,0.0,0.0
297.0,4.105161666870117,0.0,0.0,0.0
298.0,3.7188708782196045,0.0,0.0,0.0
299.0,4.109338283538818,0.0,0.0,0.0
300.0,3.9040563106536865,0.0,0.0,0.0
301.0,3.9951770305633545,0.0,0.0,0.0
302.0,3.765617847442627,0.0,0.0,0.0
303.0,3.969771385192871,0.0,0.0,0.0
304.0,3.6892693042755127,0.0,0.0,0.0
305.0,3.661789894104004,0.0,0.0,0.0
306.0,3.935472011566162,0.0,0.0,0.0
307.0,4.068671703338623,0.0,0.0,0.0
308.0,4.065181255340576,0.0,0.0,0.0
309.0,3.884092330932617,0.0,0.0,0.0
310.0,4.1038408279418945,0.0,0.0,0.0
311.0,3.878512382507324,0.0,0.0,0.0
312.0,4.0157012939453125,0.0,0.0,0.0
313.0,4.036144256591797,0.0,0.0,0.0
314.0,4.0239973068237305,0.0,0.0,0.0
315.0,3.969407558441162,0.0,0.0,0.0
316.0,3.938505172729492,0.0,0.0,0.0
317.0,3.851337194442749,0.0,0.0,0.0
318.0,4.111498832702637,0.0,0.0,0.0
319.0,4.005863666534424,0.0,0.0,0.0
320.0,3.808067560195923,0.0,0.0,0.0
321.0,3.808631181716919,0.0,0.0,0.0
322.0,3.9800307750701904,0.0,0.0,0.0
323.0,3.9286093711853027,0.0,0.0,0.0
324.0,3.919785737991333,0.0,0.0,0.0
325.0,3.8316760063171387,0.0,0.0,0.0
326.0,3.7045509815216064,0.0,0.0,0.0
327.0,3.969919204711914,0.0,0.0,0.0
328.0,3.9648075103759766,0.0,0.0,0.0
329.0,4.030304431915283,0.0,0.0,0.0
330.0,3.8051674365997314,0.0,0.0,0.0
331.0,3.8933074474334717,0.0,0.0,0.0
332.0,3.918499708175659,0.0,0.0,0.0
333.0,3.850874423980713,0.0,0.0,0.0
334.0,3.6627373695373535,0.0,0.0,0.0
335.0,3.9283511638641357,0.0,0.0,0.0
336.0,3.91656756401062,0.0,0.0,0.0
337.0,3.997068405151367,0.0,0.0,0.0
338.0,3.8334720134735107,0.0,0.0,0.0
339.0,3.621400833129883,0.0,0.0,0.0
340.0,3.931295871734619,0.0,0.0,0.0
341.0,4.002828121185303,0.0,0.0,0.0
342.0,3.7458488941192627,0.0,0.0,0.0
343.0,3.804877281188965,0.0,0.0,0.0
344.0,4.033008098602295,0.0,0.0,0.0
345.0,3.595255136489868,0.0,0.0,0.0
346.0,3.918447971343994,0.0,0.0,0.0
347.0,3.928797960281372,0.0,0.0,0.0
348.0,3.9056191444396973,0.0,0.0,0.0
349.0,3.689889430999756,0.0,0.0,0.0
350.0,4.051830768585205,0.0,0.0,0.0
351.0,3.8245794773101807,0.0,0.0,0.0
352.0,3.6895956993103027,0.0,0.0,0.0
353.0,3.813035249710083,0.0,0.0,0.0
354.0,3.812257766723633,0.0,0.0,0.0
355.0,3.940548896789551,0.0,0.0,0.0
356.0,3.77103853225708,0.0,0.0,0.0
357.0,3.894416332244873,0.0,0.0,0.0
358.0,3.599698543548584,0.0,0.0,0.0
359.0,3.8038368225097656,0.0,0.0,0.0
360.0,3.489687919616699,0.0,0.0,0.0
361.0,3.84301495552063,0.0,0.0,0.0
362.0,3.525270938873291,0.0,0.0,0.0
363.0,3.716400146484375,0.0,0.0,0.0
364.0,3.6055502891540527,0.0,0.0,0.0
365.0,3.693204641342163,0.0,0.0,0.0
366.0,3.792569637298584,0.0,0.0,0.0
367.0,3.5894899368286133,0.0,0.0,0.0
368.0,3.6834537982940674,0.0,0.0,0.0
369.0,3.3931028842926025,0.0,0.0,0.0
370.0,3.571744680404663,0.0,0.0,0.0
371.0,3.43890643119812,0.0,0.0,0.0
372.0,3.4650862216949463,0.0,0.0,0.0
373.0,3.3498921394348145,0.0,0.0,0.0
374.0,3.632507801055908,0.0,0.0,0.0
375.0,3.5877819061279297,0.0,0.0,0.0
376.0,3.2606379985809326,0.0,0.0,0.0
377.0,3.4051544666290283,0.0,0.0,0.0
378.0,3.370326519012451,0.0,0.0,0.0
379.0,2.9700992107391357,0.0,0.0,0.0
380.0,3.310105562210083,0.0,0.0,0.0
381.0,3.4868311882019043,0.0,0.0,0.0
382.0,3.3669724464416504,0.0,0.0,0.0
383.0,3.3012726306915283,0.0,0.0,0.0
384.0,3.0393850803375244,0.0,0.0,0.0
385.0,3.152930736541748,0.0,0.0,0.0
386.0,3.219542980194092,0.0,0.0,0.0
387.0,2.9982149600982666,0.0,0.0,0.0
388.0,3.255178451538086,0.0,0.0,0.0
389.0,2.7566542625427246,0.0,0.0,0.0
390.0,3.0447545051574707,0.0,0.0,0.0
391.0,3.2833123207092285,0.0,0.0,0.0
392.0,2.750519275665283,0.0,0.0,0.0
393.0,2.8444159030914307,0.0,0.0,0.0
394.0,3.0152487754821777,0.0,0.0,0.0
395.0,2.796900749206543,0.0,0.0,0.0
396.0,2.601332664489746,0.0,0.0,0.0
397.0,2.8621933460235596,0.0,0.0,0.0
398.0,2.5770552158355713,0.0,0.0,0.0
399.0,2.9819765090942383,0.0,0.0,0.0
400.0,2.5839033126831055,0.0,0.0,0.0
401.0,2.336576461791992,0.0,0.0,0.0
402.0,2.6093225479125977,0.0,0.0,0.0
403.0,2.5583078861236572,0.0,0.0,0.0
404.0,2.4028923511505127,0.0,0.0,0.0
405.0,2.4639501571655273,0.0,0.0,0.0
406.0,2.266270875930786,0.0,0.0,0.0
407.0,2.2353177070617676,0.0,0.0,0.0
408.0,2.1848196983337402,0.0,0.0,0.0
409.0,2.3276798725128174,0.0,0.0,0.0
410.0,2.3705384731292725,0.0,0.0,0.0
411.0,2.099229097366333,0.0,0.0,0.0
412.0,2.1173064708709717,0.0,0.0,0.0
413.0,1.9715960025787354,0.0,0.0,0.0
414.0,2.0435988903045654,0.0,0.0,0.0
415.0,2.052267551422119,0.0,0.0,0.0
416.0,1.899886131286621,0.0,0.0,0.0
417.0,2.156115770339966,0.0,0.0,0.0
418.0,1.8617448806762695,0.0,0.0,0.0
419.0,2.238234758377075,0.0,0.0,0.0
420.0,2.1363790035247803,0.0,0.0,0.0
421.0,2.0739800930023193,0.0,0.0,0.0
422.0,1.9917840957641602,0.0,0.0,0.0
423.0,2.1066226959228516,0.0,0.0,0.0
424.0,1.9681955575942993,0.0,0.0,0.0
425.0,1.8742613792419434,0.0,0.0,0.0
426.0,2.128655195236206,0.0,0.0,0.0
427.0,1.9299006462097168,0.0,0.0,0.0
428.0,2.0179731845855713,0.0,0.0,0.0
429.0,1.9942952394485474,0.0,0.0,0.0
430.0,1.983731746673584,0.0,0.0,0.0
431.0,1.9387043714523315,0.0,0.0,0.0
432.0,1.9673656225204468,0.0,0.0,0.0
433.0,2.0359485149383545,0.0,0.0,0.0
434.0,1.9784644842147827,0.0,0.0,0.0
435.0,1.9722864627838135,0.0,0.0,0.0
436.0,1.9137465953826904,0.0,0.0,0.0
437.0,1.904934287071228,0.0,0.0,0.0
438.0,2.0367093086242676,0.0,0.0,0.0
439.0,1.9905381202697754,0.0,0.0,0.0
440.0,1.8831651210784912,0.0,0.0,0.0
441.0,1.9581254720687866,0.0,0.0,0.0
442.0,1.9749075174331665,0.0,0.0,0.0
443.0,1.8499040603637695,0.0,0.0,0.0
444.0,1.989606499671936,0.0,0.0,0.0
445.0,1.931748867034912,0.0,0.0,0.0
446.0,1.9560115337371826,0.0,0.0,0.0
447.0,1.9510443210601807,0.0,0.0,0.0
448.0,1.8680270910263062,0.0,0.0,0.0
449.0,1.853950023651123,0.0,0.0,0.0
450.0,1.9224319458007812,0.0,0.0,0.0
451.0,1.956974744796753,0.0,0.0,0.0
452.0,1.9170925617218018,0.0,0.0,0.0
453.0,1.9633238315582275,0.0,0.0,0.0
454.0,1.9035862684249878,0.0,0.0,0.0
455.0,1.9656673669815063,0.0,0.0,0.0
456.0,1.881373643875122,0.0,0.0,0.0
457.0,1.9965115785598755,0.0,0.0,0.0
458.0,2.0117580890655518,0.0,0.0,0.0
459.0,1.9388610124588013,0.0,0.0,0.0
460.0,1.9177727699279785,0.0,0.0,0.0
461.0,1.9331979751586914,0.0,0.0,0.0
462.0,1.9996122121810913,0.0,0.0,0.0
463.0,1.854360818862915,0.0,0.0,0.0
464.0,1.8278120756149292,0.0,0.0,0.0
465.0,1.8560599088668823,0.0,0.0,0.0
466.0,1.9621179103851318,0.0,0.0,0.0
467.0,1.93561589717865,0.0,0.0,0.0
468.0,1.8550729751586914,0.0,0.0,0.0
469.0,1.9490996599197388,0.0,0.0,0.0
470.0,1.9318877458572388,0.0,0.0,0.0
471.0,1.9963051080703735,0.0,0.0,0.0
472.0,1.944303035736084,0.0,0.0,0.0
473.0,1.8539942502975464,0.0,0.0,0.0
474.0,2.003080129623413,0.0,0.0,0.0
475.0,1.9944369792938232,0.0,0.0,0.0
476.0,1.9336460828781128,0.0,0.0,0.0
477.0,1.8328639268875122,0.0,0.0,0.0
478.0,1.8756153583526611,0.0,0.0,0.0
479.0,1.9237993955612183,0.0,0.0,0.0
480.0,1.9734578132629395,0.0,0.0,0.0
481.0,2.0562989711761475,0.0,0.0,0.0
482.0,1.9489266872406006,0.0,0.0,0.0
483.0,2.0356838703155518,0.0,0.0,0.0
484.0,1.9478847980499268,0.0,0.0,0.0
485.0,1.8734627962112427,0.0,0.0,0.0
486.0,1.923476219177246,0.0,0.0,0.0
487.0,1.9681228399276733,0.0,0.0,0.0
488.0,1.9372475147247314,0.0,0.0,0.0
489.0,1.891759991645813,0.0,0.0,0.0
490.0,1.9050689935684204,0.0,0.0,0.0
491.0,1.8196074962615967,0.0,0.0,0.0
492.0,1.9050122499465942,0.0,0.0,0.0
493.0,1.8708819150924683,0.0,0.0,0.0
494.0,1.9314088821411133,0.0,0.0,0.0
495.0,1.9953038692474365,0.0,0.0,0.0
496.0,1.8449864387512207,0.0,0.0,0.0
497.0,1.8556621074676514,0.0,0.0,0.0
498.0,2.0074706077575684,0.0,0.0,0.0
499.0,1.9957627058029175,0.0,0.0,0.0
500.0,1.858272910118103,0.0,0.0,0.0
501.0,1.9335349798202515,0.0,0.0,0.0
502.0,1.8641282320022583,0.0,0.0,0.0
503.0,1.9505475759506226,0.0,0.0,0.0
504.0,1.8403602838516235,0.0,0.0,0.0
505.0,1.9271878004074097,0.0,0.0,0.0
506.0,1.968604564666748,0.0,0.0,0.0
507.0,1.96889066696167,0.0,0.0,0.0
508.0,1.9177900552749634,0.0,0.0,0.0
509.0,1.8617427349090576,0.0,0.0,0.0
510.0,1.8709111213684082,0.0,0.0,0.0
511.0,1.8328651189804077,0.0,0.0,0.0
512.0,1.870162010192871,0.0,0.0,0.0
513.0,1.8463834524154663,0.0,0.0,0.0
514.0,2.0256097316741943,0.0,0.0,0.0
515.0,2.0660815238952637,0.0,0.0,0.0
516.0,1.8359984159469604,0.0,0.0,0.0
517.0,1.9464879035949707,0.0,0.0,0.0
518.0,1.982700228691101,0.0,0.0,0.0
519.0,1.972459077835083,0.0,0.0,0.0
520.0,1.957411766052246,0.0,0.0,0.0
521.0,2.098661422729492,0.0,0.0,0.0
522.0,1.9729650020599365,0.0,0.0,0.0
523.0,1.87527334690094,0.0,0.0,0.0
524.0,2.002561092376709,0.0,0.0,0.0
525.0,1.923811435699463,0.0,0.0,0.0
526.0,1.8735072612762451,0.0,0.0,0.0
527.0,1.9491727352142334,0.0,0.0,0.0
528.0,1.9618330001831055,0.0,0.0,0.0
529.0,1.8969546556472778,0.0,0.0,0.0
530.0,1.9756628274917603,0.0,0.0,0.0
531.0,1.821073055267334,0.0,0.0,0.0
532.0,1.8995836973190308,0.0,0.0,0.0
533.0,1.926880955696106,0.0,0.0,0.0
534.0,2.0591437816619873,0.0,0.0,0.0
535.0,1.9402321577072144,0.0,0.0,0.0
536.0,1.9768556356430054,0.0,0.0,0.0
537.0,1.764703392982483,0.0,0.0,0.0
538.0,1.842237114906311,0.0,0.0,0.0
539.0,1.8365788459777832,0.0,0.0,0.0
540.0,1.953492522239685,0.0,0.0,0.0
541.0,1.8656597137451172,0.0,0.0,0.0
542.0,1.8890572786331177,0.0,0.0,0.0
543.0,1.905137300491333,0.0,0.0,0.0
544.0,1.9256898164749146,0.0,0.0,0.0
545.0,1.8198466300964355,0.0,0.0,0.0
546.0,1.820446491241455,0.0,0.0,0.0
547.0,1.916260838508606,0.0,0.0,0.0
548.0,1.990706443786621,0.0,0.0,0.0
549.0,1.979324460029602,0.0,0.0,0.0
550.0,1.8494046926498413,0.0,0.0,0.0
551.0,1.8954997062683105,0.0,0.0,0.0
552.0,1.9383240938186646,0.0,0.0,0.0
553.0,1.9655689001083374,0.0,0.0,0.0
554.0,2.008507251739502,0.0,0.0,0.0
555.0,1.9026018381118774,0.0,0.0,0.0
556.0,1.9019155502319336,0.0,0.0,0.0
557.0,2.0373895168304443,0.0,0.0,0.0
558.0,1.8616738319396973,0.0,0.0,0.0
559.0,1.8890272378921509,0.0,0.0,0.0
560.0,1.9588842391967773,0.0,0.0,0.0
561.0,1.9919438362121582,0.0,0.0,0.0
562.0,1.820988416671753,0.0,0.0,0.0
563.0,1.843459129333496,0.0,0.0,0.0
564.0,1.89254629611969,0.0,0.0,0.0
565.0,1.9634827375411987,0.0,0.0,0.0
566.0,1.9656554460525513,0.0,0.0,0.0
567.0,1.8555104732513428,0.0,0.0,0.0
568.0,1.8230946063995361,0.0,0.0,0.0
569.0,1.8703356981277466,0.0,0.0,0.0
